group,item
4138,4180
4138,12714
4138,10173
4138,2216
4138,23799
4138,6788
4138,23525
4138,19292
4138,2220
4138,23944
4139,18898
4140,18689
4141,9159
4142,20216
4143,22050
4144,21957
4145,10112
4146,20042
4147,20216
4148,13982
4149,19737
4149,912
4149,5191
4150,1253
4151,25065
4151,2648
4152,1253
4152,20216
4153,21021
4154,9303
4155,21957
4156,9266
4157,16409
4157,9221
4157,6029
4157,4321
4157,2953
4158,5015
4159,14624
4160,8592
4161,4046
4161,23542
4161,17596
4161,20098
4162,20966
4163,7237
4164,22792
4165,14346
4166,8566
4166,18028
4166,15024
4166,2897
4166,4675
4166,18538
4166,22529
4166,4701
4166,10545
4166,22608
4166,5548
4166,23774
4166,13990
4166,7625
4166,19276
4166,23024
4166,16876
4166,18456
4166,12331
4166,11124
4166,9266
4166,1318
4166,24049
4167,11334
4168,471
4169,4387
4169,16626
4169,23513
4170,19954
4171,17689
4171,3525
4171,16114
4171,4320
4172,9159
4173,20037
4173,20042
4173,2144
4173,15829
4174,22824
4175,732
4176,11857
4176,9626
4176,13430
4176,15168
4176,3544
4176,5870
4176,22252
4176,3369
4177,1406
4177,18096
4177,12509
4178,10112
4179,22908
4180,24275
4181,369
4181,24028
4181,16558
4181,548
4181,12713
4182,8674
4183,24049
4184,14134
4184,1497
4184,7087
4184,14521
4184,4587
4184,10933
4184,9542
4184,4170
4184,17648
4184,170
4184,24336
4184,218
4184,15626
4184,14135
4184,11117
4184,15861
4184,10890
4184,5386
4184,20637
4184,10063
4184,1469
4185,7068
4186,9373
4187,19494
4188,20617
4189,16781
4190,19889
4191,14786
4192,20216
4193,8493
4194,9791
4194,15745
4194,21385
4194,16760
4194,14810
4194,22428
4194,2900
4194,2495
4194,9771
4194,23893
4195,22468
4196,18689
4197,20409
4197,17558
4198,4521
4198,18919
4199,11092
4200,6953
4201,19638
4202,1478
4203,8190
4203,15404
4203,1105
4203,17241
4203,14624
4204,20561
4205,4157
4206,11721
4207,23523
4208,14491
4208,5820
4209,13027
4209,580
4210,2456
4211,19442
4211,24670
4212,9212
4212,5366
4212,17971
4212,2436
4212,8529
4212,19985
4213,1253
4213,11615
4213,11701
4214,15278
4215,1065
4215,16711
4215,5866
4216,17630
4217,24535
4218,23298
4219,7813
4220,5956
4220,1892
4220,9527
4221,22000
4222,10420
4223,21831
4224,16161
4225,14125
4226,21464
4227,9265
4227,21242
4228,20912
4228,24792
4229,2115
4229,5473
4229,21936
4229,10236
4229,125
4229,21237
4229,7940
4229,10822
4229,13734
4229,15964
4229,18616
4229,14346
4229,7334
4229,21960
4229,16323
4229,22561
4229,7764
4229,11598
4229,1040
4229,2107
4229,19210
4229,22887
4229,4891
4229,15259
4229,15040
4229,23060
4229,1750
4229,1856
4229,11320
4229,21336
4229,3024
4229,23857
4229,397
4229,74
4229,2661
4229,2009
4229,24158
4229,14282
4229,8241
4229,8502
4229,2447
4229,6378
4229,23838
4229,23583
4229,16059
4229,6497
4229,4899
4229,16779
4229,11372
4229,5239
4229,6626
4229,24453
4229,24014
4229,6760
4229,22784
4229,20373
4229,12666
4229,7490
4229,3517
4229,14979
4229,24276
4229,22587
4229,22001
4229,2819
4229,22050
4229,20153
4229,7073
4229,2569
4229,16792
4229,8098
4229,5080
4229,24281
4229,196
4229,13113
4229,24068
4229,3043
4229,22792
4229,22556
4229,17066
4229,3848
4229,5437
4229,18538
4229,14693
4229,9896
4229,17286
4229,23385
4229,2699
4229,8563
4229,24280
4229,10471
4229,13365
4229,1371
4229,5820
4229,5556
4229,14564
4229,2850
4229,14535
4229,9699
4229,5100
4229,8129
4229,17054
4229,21555
4229,18758
4229,6257
4229,9373
4229,5867
4229,6611
4229,13585
4229,11775
4229,14151
4229,22352
4229,12171
4229,18437
4229,15294
4229,396
4229,12856
4229,894
4229,6654
4229,7723
4229,12330
4229,8481
4230,6035
4231,20678
4231,11244
4231,6013
4231,8485
4231,17114
4231,13421
4232,22360
4232,21242
4232,21274
4232,118
4232,65
4232,13840
4232,2155
4232,10838
4232,621
4233,5040
4234,19153
4235,14186
4236,10730
4236,10589
4237,3158
4238,16525
4239,18
4240,4223
4240,14916
4240,15266
4241,3296
4241,6313
4242,21486
4242,14448
4243,109
4244,20000
4245,14624
4246,1559
4246,17207
4247,19743
4247,17343
4248,13748
4249,21589
4250,20120
4251,126
4252,6350
4253,6428
4253,9327
4254,9019
4254,1987
4255,10807
4256,10735
4256,6529
4257,5054
4257,4792
4257,7664
4257,6706
4257,14678
4258,18569
4259,20661
4260,10084
4260,9418
4261,13470
4262,13428
4263,19014
4264,18689
4265,18238
4266,17655
4266,24906
4266,17067
4266,9449
4266,1745
4266,21246
4266,10112
4266,12545
4266,21831
4266,21956
4266,9327
4266,14072
4266,4141
4266,18785
4266,12157
4267,22829
4267,595
4268,6428
4269,12494
4270,12108
4270,23149
4270,11745
4270,15015
4271,17254
4272,10982
4273,11639
4274,21831
4275,18021
4276,20215
4276,23305
4276,18615
4276,12311
4276,23172
4276,17720
4276,12559
4276,4194
4276,13515
4276,8713
4276,6376
4276,1308
4276,13291
4276,16386
4277,10112
4277,21831
4277,5040
4277,4359
4277,20431
4277,16758
4277,13829
4277,20153
4277,4675
4277,5765
4277,22833
4277,23437
4278,15505
4278,10788
4279,22848
4280,10788
4280,5842
4281,5820
4281,24761
4281,3046
4281,2089
4281,8028
4281,4863
4282,1253
4283,19183
4284,17837
4285,23985
4285,20128
4285,8492
4285,2220
4285,21881
4285,1438
4285,16489
4285,173
4285,1794
4285,8431
4285,20882
4285,11698
4285,24013
4285,8453
4285,21672
4286,17066
4287,5329
4287,22974
4288,15167
4289,18146
4290,19889
4291,13515
4292,9350
4292,19237
4293,11604
4294,6602
4295,7382
4296,5237
4297,6206
4298,19093
4299,21458
4300,9627
4301,343
4301,8417
4302,11639
4303,2919
4303,11104
4303,13320
4304,22705
4305,18689
4306,20504
4307,18689
4308,20561
4308,4216
4309,23532
4309,7819
4309,11343
4309,10122
4309,4334
4309,11158
4309,1006
4309,19387
4309,23181
4309,18942
4310,18249
4311,17837
4312,2972
4312,9876
4312,19015
4312,18426
4312,8487
4313,11374
4313,18380
4313,667
4313,17410
4313,18071
4314,9327
4315,2942
4315,12088
4316,7458
4316,9342
4317,21336
4318,12420
4318,8439
4318,10184
4318,4641
4318,11851
4318,21594
4318,21343
4319,10643
4319,18848
4319,18864
4320,2178
4321,20080
4322,16915
4323,18689
4324,9159
4325,1803
4325,21046
4326,14102
4326,10481
4326,22286
4326,4266
4326,13976
4326,14261
4326,4899
4326,6790
4326,4485
4326,22423
4326,23846
4327,7176
4328,21910
4329,2748
4330,19332
4330,796
4330,8363
4330,427
4330,19646
4330,18776
4330,20867
4330,18164
4330,18037
4330,13969
4330,20515
4330,24724
4330,14788
4330,1367
4330,8010
4331,15009
4332,19954
4333,223
4334,23497
4334,23499
4334,10287
4334,23498
4334,9446
4334,9980
4334,17123
4335,4903
4335,22981
4335,20192
4336,21957
4337,15374
4338,19006
4339,19210
4340,2545
4341,21339
4342,502
4343,11134
4344,14686
4345,11805
4346,21026
4347,7733
4348,14082
4349,12754
4349,15649
4349,4335
4349,15732
4349,1896
4349,23114
4349,144
4349,23275
4349,22360
4349,18351
4349,13845
4349,6919
4349,19693
4349,8290
4349,6876
4349,10899
4349,203
4349,10829
4349,10919
4349,24428
4349,11001
4349,12624
4349,5768
4349,24617
4350,9159
4351,22974
4352,24769
4353,20000
4354,15851
4354,7820
4355,21336
4356,9327
4357,1580
4358,21343
4359,18849
4360,3723
4361,15033
4361,9073
4361,12750
4361,13427
4361,21684
4361,20252
4361,12791
4361,10693
4361,799
4361,19591
4361,7178
4361,11945
4361,1206
4361,9736
4361,12837
4361,22650
4361,14682
4361,1041
4361,4078
4361,21691
4361,12840
4361,15407
4361,18921
4361,17883
4361,8968
4362,18062
4363,22123
4363,9687
4364,24512
4365,4019
4366,13006
4367,24212
4368,4239
4368,3462
4368,14423
4369,223
4369,5278
4369,2433
4369,53
4369,24968
4369,10112
4369,10121
4370,15322
4370,10722
4370,3576
4370,13713
4370,23659
4371,12545
4372,14618
4373,22625
4373,17819
4374,18689
4375,9159
4376,16594
4376,21371
4376,20561
4376,16779
4376,2857
4377,22628
4377,13201
4377,4338
4377,13206
4378,6041
4379,9327
4380,985
4381,3787
4381,10122
4381,21997
4381,17494
4381,14072
4381,8222
4381,21339
4381,19387
4382,15410
4383,594
4383,19328
4383,13131
4384,18028
4385,15028
4385,9300
4385,23039
4385,10155
4385,5326
4385,19392
4385,22816
4386,13011
4387,5308
4388,14618
4389,17488
4389,24635
4389,9702
4389,791
4389,18351
4390,18649
4391,14290
4392,21238
4393,22756
4394,18689
4395,223
4396,18583
4397,740
4398,9783
4398,13645
4398,6297
4398,19006
4398,18305
4399,10058
4399,18131
4399,14912
4400,12099
4401,15127
4401,10163
4401,21164
4401,16602
4401,8458
4401,19790
4401,17606
4402,16088
4403,9728
4403,12545
4403,22782
4404,2939
4405,1934
4406,14014
4406,12210
4406,7650
4406,23114
4406,22222
4406,17163
4406,16171
4406,12341
4406,18351
4406,23216
4406,15863
4406,2774
4406,22106
4406,2155
4406,18898
4406,5422
4406,23793
4406,18711
4406,7091
4406,5117
4406,6195
4406,104
4406,5073
4406,3924
4406,7052
4406,3082
4406,7733
4406,13646
4406,8290
4406,4322
4406,16031
4406,13807
4406,21457
4406,22520
4406,2464
4406,20855
4406,6851
4406,12196
4406,10235
4406,12455
4406,21692
4406,24968
4407,396
4408,22529
4409,17523
4410,18217
4411,19790
4411,14445
4411,8459
4412,20661
4413,19326
4414,20617
4415,19235
4416,13544
4416,13545
4417,20619
4417,23024
4418,4175
4419,15300
4420,22265
4420,22406
4420,22728
4420,22464
4420,1712
4421,24091
4421,9373
4422,17380
4422,2811
4422,17379
4423,22694
4424,19491
4425,20182
4425,14529
4425,24275
4425,14829
4426,9159
4427,18689
4428,3582
4428,24929
4429,12341
4429,14280
4429,18351
4430,8718
4431,2570
4432,17382
4433,22560
4433,23024
4433,19093
4433,12149
4433,14909
4433,2870
4434,18340
4435,879
4436,5725
4436,9327
4437,7630
4438,9159
4438,17109
4439,19075
4440,14288
4441,16216
4442,19326
4443,8617
4443,12249
4443,24567
4443,21336
4443,7040
4443,732
4443,22835
4443,19972
4443,23775
4443,11637
4443,14243
4443,18286
4443,14624
4444,1323
4445,23886
4446,1449
4446,9809
4447,61
4447,12989
4447,18827
4447,21628
4447,7277
4447,10414
4447,10847
4447,10846
4447,9086
4448,20989
4449,20698
4449,24085
4449,21995
4450,20216
4451,19210
4451,7832
4452,12526
4453,5308
4454,5007
4454,12052
4454,8559
4454,19153
4454,11103
4455,13
4456,21778
4456,947
4457,5040
4458,15076
4458,10117
4459,9159
4460,23703
4461,24694
4461,18029
4462,18689
4463,20244
4464,18470
4465,21309
4465,12761
4465,2658
4465,24625
4466,6754
4466,12999
4466,23740
4466,1692
4466,23860
4466,19915
4467,13454
4468,6110
4469,17837
4470,17837
4471,23390
4472,18830
4473,13303
4473,15637
4473,18688
4473,5718
4473,20274
4473,18687
4473,8372
4473,15460
4473,4893
4473,19929
4473,3929
4473,4823
4473,13216
4473,16698
4473,16533
4473,7017
4473,4182
4473,5990
4473,457
4473,19744
4473,1608
4473,2783
4473,18019
4473,1853
4474,6428
4475,17192
4475,13606
4475,5803
4475,16175
4475,6573
4475,9198
4475,168
4475,2006
4475,17193
4475,17207
4475,9323
4475,1573
4475,16314
4475,1888
4475,4573
4476,104
4476,2997
4477,22661
4477,1235
4478,19632
4479,22173
4480,9159
4481,7613
4482,12665
4483,23804
4483,11301
4483,18091
4483,789
4483,21177
4483,16325
4483,2291
4483,19147
4483,14267
4483,8889
4483,4601
4484,23575
4484,2211
4484,7139
4484,11566
4485,8920
4486,18141
4487,11360
4488,7664
4488,18898
4489,14676
4489,21704
4490,12950
4490,16395
4490,1816
4490,4119
4490,23369
4490,18599
4490,969
4490,20970
4490,17655
4490,23113
4490,16598
4490,11826
4490,15640
4490,2331
4490,1906
4490,4848
4490,20552
4490,1426
4490,6029
4490,20811
4490,12113
4490,17314
4490,8868
4490,11739
4490,24893
4490,15458
4490,8855
4490,22550
4490,18108
4490,16274
4490,22985
4490,10255
4490,11206
4490,18953
4490,11735
4490,3629
4490,16545
4490,22439
4490,10922
4490,9173
4490,15542
4490,1391
4490,20563
4490,13400
4490,16003
4490,15181
4490,23888
4490,18653
4490,16641
4490,6018
4490,17026
4490,1253
4490,10112
4490,21831
4490,1705
4490,6428
4490,6427
4490,15696
4490,12713
4490,20216
4490,19096
4490,20920
4490,1745
4490,10132
4490,1927
4490,11738
4491,6493
4491,14667
4491,17284
4491,10545
4491,2040
4491,17762
4491,22995
4491,7651
4491,19389
4491,10633
4491,9219
4491,24217
4491,7267
4491,23192
4491,15862
4491,22696
4491,1209
4491,21440
4491,8294
4491,3200
4491,8561
4491,15754
4492,6665
4492,23257
4493,24761
4494,6330
4495,21827
4496,14371
4497,1930
4498,4218
4499,6602
4500,9327
4501,19154
4501,18294
4501,2261
4502,22775
4503,12429
4504,18689
4505,10649
4505,3196
4506,1672
4507,9583
4507,16641
4508,22556
4509,7138
4510,8641
4510,24166
4511,19210
4512,18758
4512,4359
4513,21087
4514,3180
4515,6666
4515,8417
4516,16732
4516,24503
4517,8917
4518,11108
4518,4194
4518,298
4518,16108
4519,10688
4519,3430
4520,19961
4520,3375
4521,19210
4521,19270
4522,1373
4522,18474
4522,1391
4523,8263
4523,15142
4524,23275
4524,22316
4525,18758
4526,1735
4526,9041
4526,8192
4526,2914
4526,11948
4526,4808
4526,15434
4526,18559
4527,22705
4528,22564
4528,16882
4528,10011
4528,20066
4528,15763
4528,8935
4528,19176
4528,19975
4528,2234
4528,16859
4529,19638
4530,24090
4531,22550
4532,3225
4532,10392
4533,14600
4533,20605
4533,14560
4534,15278
4535,2512
4536,12622
4536,24372
4536,1231
4537,19050
4538,18689
4539,10112
4540,17624
4541,4254
4542,19349
4542,2480
4542,17762
4542,22784
4542,24298
4542,13029
4542,24276
4543,2456
4544,11483
4545,23058
4545,18898
4546,1776
4547,8475
4547,19112
4547,17340
4548,24582
4549,6175
4549,397
4549,19105
4549,21087
4549,19491
4549,24393
4549,12341
4550,3837
4550,15015
4550,16947
4550,23568
4550,17154
4550,10437
4550,11373
4550,8011
4550,20371
4550,11041
4550,23194
4550,21209
4550,18911
4550,22353
4550,15120
4550,11006
4550,22083
4550,3672
4550,20366
4550,9524
4550,2130
4550,10896
4551,25042
4551,24466
4552,7138
4553,8267
4554,6301
4555,7389
4556,9327
4557,19866
4558,11721
4558,2221
4558,17633
4558,13029
4558,22754
4559,21602
4560,10860
4560,8636
4560,19009
4561,24797
4561,17036
4561,2764
4561,2781
4561,23795
4561,9753
4561,17564
4561,2441
4561,20029
4561,20007
4561,20020
4561,12253
4561,13674
4561,17688
4561,7415
4561,3136
4561,8256
4561,13299
4561,11831
4561,3488
4561,16466
4561,2027
4561,4802
4561,19030
4561,17234
4561,15707
4561,20028
4561,20036
4561,18222
4561,16461
4561,20006
4561,5051
4561,23772
4561,17508
4561,11778
4561,13570
4561,3283
4561,6163
4561,20034
4561,18453
4561,20415
4562,21336
4562,18811
4562,14034
4562,3020
4562,6077
4562,5253
4563,19434
4563,24452
4564,1065
4565,9159
4566,18351
4567,8072
4568,8190
4569,1496
4569,19776
4570,14481
4571,1934
4572,10859
4572,20216
4572,17663
4572,10278
4572,10112
4572,7242
4572,21831
4572,12695
4572,18031
4572,18124
4572,17254
4572,8952
4572,21997
4572,19715
4572,6992
4572,6144
4572,10609
4572,13992
4572,4359
4572,1253
4572,2539
4572,8811
4572,14334
4572,7245
4572,18896
4572,23435
4572,5949
4572,12108
4572,2826
4572,16987
4572,17423
4572,14557
4572,4711
4572,20371
4572,5540
4572,16038
4572,13920
4572,10842
4572,18634
4572,18351
4572,18352
4572,12162
4572,22316
4572,13795
4572,21592
4572,5158
4572,9994
4572,23371
4572,7028
4572,554
4572,25007
4572,2358
4572,17273
4572,23442
4572,24969
4572,17469
4572,17018
4572,10690
4572,6350
4572,8692
4572,9727
4572,8195
4572,12270
4572,4942
4572,3125
4572,13975
4572,8267
4572,14773
4572,21599
4572,20087
4572,14897
4572,203
4572,6876
4572,5534
4572,1911
4572,24968
4572,10668
4572,23863
4572,15063
4572,288
4572,6935
4572,11581
4572,5956
4572,795
4572,104
4572,709
4572,4730
4572,4530
4572,13605
4572,9786
4572,10895
4572,13369
4572,7533
4572,2774
4572,10534
4572,3787
4572,6172
4572,13446
4572,8451
4572,10318
4572,920
4572,6195
4572,2941
4572,19402
4572,12525
4572,21512
4572,21473
4572,13448
4572,2460
4572,4536
4572,10122
4572,10692
4572,19308
4572,4512
4572,23270
4572,15337
4572,16063
4572,17982
4572,1049
4572,144
4572,25069
4572,223
4572,13167
4572,413
4572,23275
4572,3248
4572,9900
4572,9737
4572,5551
4572,9668
4572,8839
4572,856
4572,2632
4572,9973
4572,422
4572,23091
4572,21991
4572,9460
4572,20100
4572,12338
4572,4305
4572,17628
4572,20440
4572,13811
4572,25070
4572,19387
4572,2585
4572,23321
4572,10484
4572,6322
4572,15678
4572,5041
4572,7096
4572,3323
4572,3242
4572,15420
4572,23647
4572,10104
4572,9327
4572,5040
4572,20989
4572,4218
4572,102
4572,8099
4572,15216
4572,12696
4572,17073
4572,10295
4572,16726
4572,15523
4572,16748
4572,11676
4572,19594
4572,4535
4572,21250
4572,14991
4572,8450
4572,12944
4572,17986
4572,8370
4573,4792
4574,14929
4574,16064
4575,11483
4575,9418
4576,18021
4577,23024
4578,18555
4579,13080
4580,24747
4581,15511
4581,6123
4581,9007
4582,15919
4582,8636
4582,9159
4583,21864
4583,17704
4584,7431
4585,7389
4586,6018
4587,2365
4588,18427
4588,7783
4588,5375
4588,5415
4588,6669
4588,12125
4589,6041
4589,18538
4590,7179
4590,12499
4591,18577
4592,17689
4592,12031
4593,8908
4594,9529
4594,10318
4595,17891
4596,10700
4596,17196
4597,3705
4597,24413
4597,16641
4598,2034
4599,5226
4600,19753
4601,7875
4602,14331
4603,3476
4603,9175
4603,25075
4603,5904
4603,3715
4603,19058
4603,3750
4603,9405
4603,7647
4604,5450
4605,19461
4606,16161
4607,9464
4608,12545
4609,9327
4610,7403
4611,23842
4611,21453
4611,2286
4611,22501
4611,8969
4611,9950
4611,8200
4612,6622
4612,14749
4613,17066
4614,20216
4615,22401
4615,22037
4616,13169
4617,21464
4618,10643
4619,9159
4620,19900
4621,21831
4622,23600
4623,2994
4623,5015
4624,2882
4624,21024
4624,3150
4624,19910
4624,19911
4624,5237
4624,24070
4624,3432
4624,11176
4624,7822
4625,5635
4626,22587
4626,14533
4626,9159
4626,2857
4626,689
4626,17923
4626,9705
4626,8500
4626,3092
4627,6432
4628,21815
4629,19153
4630,4291
4631,2399
4631,9606
4631,5062
4632,15812
4632,7236
4632,3994
4633,8219
4634,3344
4635,24347
4635,24467
4635,23116
4635,6018
4636,5820
4637,1426
4637,12567
4637,20981
4637,2231
4637,14530
4637,22230
4637,5858
4637,11781
4637,17314
4637,16598
4637,15124
4637,15181
4637,12468
4637,7385
4637,5438
4637,17396
4637,16545
4637,280
4637,3185
4637,16639
4637,2551
4637,20565
4637,14980
4637,10792
4637,12483
4637,6953
4637,7261
4637,38
4637,2331
4637,17255
4637,10938
4637,16071
4637,12097
4637,13830
4637,5061
4637,8766
4637,21938
4637,16342
4637,6029
4637,18429
4637,12421
4637,23007
4637,11738
4637,2845
4637,202
4637,17934
4637,16274
4637,2113
4637,24413
4637,16809
4637,23802
4637,18108
4637,13691
4637,7767
4637,2872
4637,16613
4637,7623
4637,10922
4637,224
4637,2907
4637,16179
4637,13077
4637,16641
4637,2651
4637,16267
4637,1906
4637,16537
4637,5077
4637,23826
4637,20099
4637,865
4637,7483
4637,9448
4637,9815
4637,1504
4637,12157
4637,4321
4637,1745
4637,9534
4637,5515
4637,24039
4637,19514
4637,6630
4637,4119
4637,6020
4637,19516
4637,12471
4637,345
4638,20050
4639,4581
4640,23551
4641,805
4642,3937
4642,18566
4643,9327
4644,4862
4644,22824
4644,6172
4644,22582
4644,3323
4644,16673
4644,844
4645,9327
4646,10787
4646,127
4646,14410
4647,9671
4648,21109
4649,23275
4650,2833
4650,20581
4650,7231
4650,17835
4651,8298
4651,1702
4652,23921
4652,20462
4652,15786
4652,23786
4652,11620
4652,1617
4652,957
4652,5896
4652,17173
4652,17699
4652,16529
4652,24985
4652,6488
4652,2960
4652,14899
4652,15464
4652,3967
4652,8105
4652,20437
4652,12597
4652,1342
4652,452
4652,776
4652,16332
4652,456
4652,9370
4652,6809
4652,24855
4652,18442
4652,21756
4652,15469
4652,8103
4652,15635
4652,4828
4652,99
4652,11955
4652,809
4652,10328
4652,17547
4652,8104
4652,15633
4652,21029
4652,16014
4652,11391
4652,18323
4652,8251
4652,16304
4652,20449
4652,19630
4652,14094
4652,2869
4652,12333
4652,8940
4652,15392
4652,15630
4652,13494
4652,17172
4652,777
4653,22157
4654,13080
4655,732
4656,53
4657,20155
4657,12230
4657,18238
4658,3024
4658,24890
4658,19468
4658,9516
4658,3841
4658,22391
4658,22050
4658,4675
4658,24516
4658,8560
4658,8563
4658,925
4658,740
4658,9000
4658,11334
4658,24201
4658,24440
4658,21336
4659,11637
4660,9799
4661,11568
4661,13735
4661,740
4661,2847
4662,9006
4662,17645
4662,21017
4663,22265
4663,22406
4664,20561
4665,9327
4666,14331
4666,23066
4667,7253
4668,19291
4669,20933
4670,9539
4670,13412
4671,10886
4671,4280
4671,19889
4671,10470
4671,6410
4671,16492
4672,18112
4672,4205
4672,14096
4672,7903
4673,9327
4674,20454
4675,14825
4675,5545
4675,21524
4675,14051
4675,4792
4676,2665
4677,2755
4677,18310
4678,23024
4679,23287
4680,17483
4681,9496
4682,19954
4682,12224
4683,9327
4684,1160
4684,2759
4685,21831
4686,3646
4687,18583
4688,9714
4689,19252
4690,9159
4691,17811
4692,20081
4693,1253
4694,7490
4694,23590
4695,10799
4696,10514
4696,24754
4696,6140
4696,9154
4696,8974
4697,20661
4698,20000
4699,9456
4700,11537
4700,1452
4700,17582
4700,21126
4700,23250
4700,1299
4700,685
4701,19738
4702,8585
4703,23611
4703,12673
4703,11169
4703,8001
4703,22668
4703,18357
4703,11220
4703,23114
4703,14345
4703,12195
4703,12196
4704,17630
4705,12998
4706,9327
4707,13928
4708,18771
4709,21369
4709,6671
4710,7772
4710,5564
4710,9094
4710,4989
4710,21723
4710,13667
4710,1368
4710,13819
4711,9373
4712,12847
4713,20561
4714,19998
4714,20042
4714,20000
