user,item
1882,16152
2757,2619
5643,6197
3697,17410
810,6428
3981,2479
5438,740
2697,8004
4200,24761
309,10790
254,18593
2469,7040
3256,8248
254,11677
2763,2933
5351,20925
703,24049
1501,5754
874,24041
5595,17573
5761,14160
1662,6149
2265,14160
2780,6672
5405,2029
4453,17373
1005,2619
5643,12709
5635,9266
3804,24069
574,14923
3804,3135
1691,11334
844,5308
2983,23971
3476,17397
2697,12239
5940,9994
4346,50
36,10084
1301,22169
2260,1563
3513,9943
1662,22353
2469,24212
5313,9943
317,9737
36,22529
552,20747
4753,8273
5595,23141
4265,24273
1662,11357
3458,2820
5973,24968
1601,14348
2397,19098
844,21957
1741,14927
2974,19161
5271,23285
1733,297
5405,1725
317,15283
638,4039
4753,22391
823,6416
574,14917
5271,4751
2968,13142
4623,2773
503,11515
5664,4293
2242,9714
810,11376
1562,18437
5812,12275
4265,1934
5973,14014
2522,22795
54,14991
4226,19585
2242,20544
5973,1937
4226,21987
1991,15250
3697,1536
2242,15253
3513,16356
5313,16356
2373,2589
5764,10545
3412,18952
3412,19411
1727,13976
703,16800
3318,7094
1733,22815
2968,10058
5172,11461
5943,7268
1879,1221
2022,3660
36,4479
844,3369
5940,23591
3458,17054
5560,1000
4703,7780
3955,20339
1741,577
1825,23054
1562,3369
2081,314
2824,17284
913,24685
254,17787
1252,17787
608,11338
5438,22874
1275,12270
810,8709
4344,17284
608,24957
1825,23183
913,12341
2148,17787
5438,16902
1501,741
4753,8566
1767,2518
2469,5252
810,1253
4847,23275
2839,3200
598,17066
823,9303
3009,23318
225,10677
3033,6670
5560,4372
4346,10783
2763,3453
2968,2897
317,1390
2818,10058
3009,14943
3981,17689
4226,9832
2974,15723
4753,3046
4999,13990
6023,7479
4113,18758
4346,14852
3658,18989
4368,12987
4200,21046
5764,16641
5943,23737
4027,8862
2469,8862
5595,1555
3458,13991
2522,22247
5943,13734
2659,8862
5560,1686
5812,7015
598,7618
1145,9737
1065,20386
608,24495
5635,14806
254,21964
2804,23583
4027,16059
810,10430
254,17664
4420,5955
2780,5955
4753,10058
3893,737
2132,16059
3574,6484
5271,13789
3583,7095
3033,21638
225,5934
5635,21290
5764,23668
6016,18351
254,8907
3955,18548
5486,15433
2896,717
2804,265
225,7394
5351,18769
254,17065
5635,6922
388,21053
2469,19432
4265,3926
6016,6018
1932,21473
638,21383
5906,722
552,3093
2057,24652
3476,22391
1601,17843
5812,21834
2659,15913
4265,20529
1690,24041
5595,17300
2983,8751
1513,12475
4006,18928
810,23104
1741,12665
1252,22046
703,15122
844,20431
844,17241
269,14001
3318,20980
4753,24503
4006,4695
3476,8921
2188,3200
2245,14432
1501,1686
2373,3492
2469,23024
309,5926
180,985
5815,23600
2824,7294
1601,3922
2824,985
2431,15505
3476,722
1145,10919
3574,13989
5351,6851
4027,2554
180,15363
5812,17091
4703,104
514,985
4610,23389
1627,104
317,12455
2239,12455
1703,12455
1767,21224
5815,21381
2137,20605
3697,18437
810,10860
2288,24503
4753,10860
810,15341
3942,14051
2022,1110
3369,8292
2081,15171
810,17835
4226,19808
254,24117
4368,11399
1727,20663
3009,10694
4999,3093
30,8586
5815,12666
2148,8991
417,24896
269,13034
3942,7683
3574,12709
2057,14624
1825,14202
4755,12526
552,23590
4346,21957
552,24761
2188,55
5438,22579
4413,23572
5815,5067
4265,19524
5681,11000
703,10322
4999,21336
2260,24448
874,5548
2242,22330
5812,15905
2057,18756
2818,10822
3071,14667
638,18295
2022,9813
180,6279
4200,17144
5271,4482
1733,24928
3658,18071
1690,3200
1178,16055
2188,10783
4265,20339
4346,24730
2312,11035
6023,2819
5943,12084
2659,23523
2148,5317
180,11270
5635,15316
5940,5722
1562,2819
4934,16166
3574,2819
2431,9671
4196,12509
2242,16065
225,11515
4632,7813
3834,19524
5153,14014
810,20598
638,4429
1252,20781
3135,14588
4413,3101
2148,20781
703,19469
4703,24091
1562,9464
1284,10839
2239,12193
1065,9461
1501,10723
3135,24121
5232,4844
254,11733
703,18758
4265,24393
4368,21166
1879,11952
5021,8678
5943,1110
5764,24445
2081,18351
4196,13605
3009,24440
4703,2479
5906,10430
2839,14636
1733,13478
2757,18548
5021,373
2260,6850
75,2569
3412,12253
1562,22500
2824,12556
254,9943
4344,20210
1207,10435
2804,2422
4344,21414
5709,24450
694,1934
1040,9656
703,5472
1690,3041
1733,4249
5873,2763
2260,18028
998,18003
1562,22013
4406,2570
5560,2701
241,16425
3886,12475
4406,5626
254,21614
1691,10584
1501,15064
2794,17844
2242,23045
694,14000
2397,8566
180,8580
4344,12796
5595,2819
2794,21395
27,14348
4809,24448
5153,8732
6023,7857
1501,22529
1562,7857
5351,5518
1594,21087
4632,9671
2242,5932
4344,14491
913,11169
2057,24556
1301,3359
5595,24962
3893,7263
2239,9472
54,20854
5232,1794
5635,17066
5153,2456
2209,6085
254,4113
4632,12588
4632,11551
3071,5565
2188,12926
2156,14923
36,2455
27,401
2757,11282
2804,5362
5438,8344
5764,7483
810,11566
1690,10545
1065,11633
5906,3530
4703,18347
608,21473
4736,6955
269,22709
3237,20444
1932,983
1710,17241
2780,15878
1454,22556
4876,13156
5815,3272
4368,3053
5815,7880
703,18943
4876,7103
1382,12425
1454,21392
5021,14270
5351,11935
3412,22953
1252,17319
1713,17217
5405,104
1624,10436
4736,8267
638,8785
2373,6897
233,22821
5177,14096
4632,24148
703,15043
5177,13498
5271,20256
5177,20256
1533,16904
4228,3328
1991,23793
3476,2369
3476,21142
5906,16491
2245,22086
3574,4073
1741,16262
4198,21423
241,7979
1009,21423
1687,19524
36,24273
1207,21747
1513,6000
5177,7298
4230,20155
5271,7298
243,20155
1533,18582
575,4003
1879,12563
1065,4730
5635,20561
1211,16491
5946,24539
1991,21274
3176,12969
913,376
3176,10088
3176,8847
552,19098
5043,18770
5177,24556
1825,21336
608,20852
3135,23863
5177,7013
1825,274
4020,6706
913,14772
5271,19525
3606,12673
864,771
864,2221
3237,19588
4999,6175
3697,14336
2968,2434
3318,24006
5815,10058
2288,9152
2983,2870
4446,4891
243,20733
5560,22887
5194,196
3318,16099
2431,2729
5940,18351
2983,14624
2794,16220
1065,20793
4196,24495
2195,21053
3606,4334
5141,522
5036,17868
4020,19477
4346,6312
2983,137
2968,9919
1703,24495
491,6616
3476,8004
2288,21598
4847,3248
180,22286
4200,19432
4703,5561
703,1383
1733,3110
4346,2701
4368,12329
1825,18758
823,20229
3458,12329
2242,4675
2242,8004
2260,9312
1677,22174
180,10471
2288,10084
3893,22438
5681,13373
2659,19247
2288,4031
2818,1544
5812,6498
3606,1911
4406,397
6023,21821
608,9737
5906,908
5194,20835
2968,976
1297,9737
997,6036
2469,17480
366,11131
180,3289
1713,4927
5271,2599
4027,24530
1145,9395
3318,12268
1245,15808
3697,22174
75,7334
5812,3024
5313,8991
3834,9860
3697,24527
1677,24527
2373,23072
4545,5724
608,17163
1284,6851
1562,21821
180,1934
3318,89
3942,13067
2260,6065
2245,8789
552,18395
2239,9016
1849,21856
5664,7096
864,10534
1677,1812
2647,669
3697,1812
5681,2052
4344,18794
5906,1789
1065,17967
4006,21701
1454,16047
5812,16233
4753,6696
1677,19061
5172,669
2373,24749
5043,19549
4020,1364
5560,5268
4230,13142
4446,23817
3886,24890
2148,20469
3658,12329
6023,3045
241,15930
4406,10894
1297,1057
3942,4862
5141,12341
1562,3045
4230,18238
1501,22345
2968,1363
2373,10534
913,3303
4020,18232
2641,23389
366,288
5351,9295
1687,21827
2934,19481
2641,19481
1849,12341
180,16530
1454,12940
2662,21856
608,5041
491,12201
316,14153
1757,8001
225,1386
2934,23129
2641,23129
1297,5041
2934,8435
2641,8435
913,14599
844,20881
36,3660
4006,9179
5635,24890
5560,23737
703,23052
2260,14731
4191,12666
1825,610
4200,24139
5560,20339
4265,8594
36,11685
4446,3536
254,9944
2242,8096
4363,9273
4420,19592
2780,19592
2245,6018
3476,16779
5405,21891
254,12070
837,18351
5906,16220
5043,7068
6016,7068
855,12454
3458,11566
2522,19592
30,1482
4703,17433
5141,23688
3476,11056
3606,15852
3369,10236
2373,12075
5177,23831
3606,15649
5906,7683
1178,18223
5906,7533
5643,3020
5643,8227
1501,24503
5021,9932
1825,3038
1713,23590
2245,505
4020,3479
4344,538
3135,8195
5709,9860
5595,17410
1713,4900
5486,13682
206,13472
4632,6975
4413,7405
4819,7340
844,881
3009,3777
2662,18424
2288,1624
366,12108
874,20399
5643,10634
241,12212
4020,15377
2132,24244
4446,20896
1643,1105
4344,21817
1713,8139
2397,20738
2780,17130
4346,642
2611,9582
2659,21942
5560,11709
608,7311
5595,1588
3476,10430
243,8862
4819,22595
2579,9521
2288,12856
3318,5259
2260,21600
2188,22562
3256,24553
4545,15426
1879,15865
638,6383
4999,9699
27,1247
2156,16616
855,15871
1297,12455
4230,7015
4545,1710
4819,11364
1733,24745
5906,2653
309,16779
5943,21957
703,1674
5021,16534
4703,6322
1513,6497
2397,14346
4446,2819
2312,8070
180,5682
5664,2141
2057,23838
4346,10471
1309,12435
5560,669
1297,15283
5812,15036
2260,19100
837,14696
827,23606
4406,1000
552,11656
2757,5820
2288,9418
3071,24165
3009,24069
3886,12606
3256,938
4703,18351
823,19384
2641,20504
5812,21886
2373,9265
703,21336
864,20197
2968,10783
5271,3311
241,6330
4368,18352
4753,12490
3135,14557
4413,1371
574,21831
1178,22391
2968,2819
574,12788
3071,19990
3981,9265
1703,24617
1040,10860
5664,21337
1133,16165
864,3974
5635,24049
4736,17154
552,12627
3135,4003
3135,18637
4703,2729
4200,10236
2081,1482
36,12005
269,24344
3243,8581
1677,24645
844,17887
2288,5235
1691,4424
1065,65
3243,23127
950,15930
1065,2688
574,16558
2288,22930
2225,274
243,10470
254,8565
1065,17689
2288,17415
4006,7615
2968,14082
3697,12910
27,8495
4346,16138
2242,17011
3256,18538
574,10610
254,24468
4368,15733
864,17583
1825,10545
823,13989
1145,9973
1767,12669
3364,5808
5177,3636
3318,1674
4344,12341
598,4375
1907,2152
54,15836
4371,14859
2818,5866
4200,1341
2818,12505
4200,2503
180,22209
5560,17188
2242,10137
1849,6157
2968,22927
2757,24892
4368,12673
2335,2631
703,5198
2641,23553
855,6947
837,7394
916,15596
1065,6851
4191,4550
1562,3795
5664,1896
703,23829
5906,13993
837,22719
1703,15337
1601,1212
1040,722
972,24711
3942,1212
4753,21772
4753,23393
1284,5278
5664,14991
2038,6327
180,20561
254,22046
1594,9168
3103,5278
4420,21106
2780,21106
1065,15856
1825,18352
4368,771
608,1688
950,14965
269,22395
674,13734
674,8999
674,23737
4344,23875
5906,10545
5940,4550
3237,660
2431,1253
2697,3845
1879,24138
810,6760
491,19649
598,11566
5873,19592
2188,18389
2818,17146
827,4654
1297,9594
5438,10098
3606,19832
837,2941
1065,14681
810,14636
388,23787
2209,13745
254,19895
5177,23996
1741,12061
5438,9903
4999,3026
2188,9656
844,12061
2288,9312
5560,23208
2469,14636
2697,642
674,6175
4413,19524
1962,9594
5271,5299
5177,5299
2242,4891
243,4481
36,11103
4346,14527
2579,22576
1423,5400
844,7469
1252,6187
764,10195
4265,14002
4545,11871
4413,13029
2804,55
1501,15036
2239,11914
1691,10098
3606,14832
3886,24141
837,12878
844,1105
5177,17568
5271,17568
5438,23857
1594,22591
1065,12162
4344,22589
864,18769
3942,22369
1594,9303
4196,596
810,18351
2195,23875
254,765
3886,19009
4020,15337
3606,22316
2195,613
855,16802
5141,19797
3606,4876
269,200
3606,16692
810,20894
844,22561
972,13788
5351,14603
694,5067
491,20869
2292,835
2804,22579
3981,7317
4999,9589
1713,4272
837,21734
4413,10430
1065,9737
1009,20706
4346,3636
1834,13758
206,18210
5438,7903
1501,13145
5761,16779
5943,16779
2022,7094
4226,21614
4226,9943
5635,15132
2225,3777
6023,14560
5943,13989
2188,3328
2292,19136
764,23523
4113,9714
2579,19646
4306,17340
4736,3672
1879,19524
1040,24896
6023,4249
4318,22576
2242,17889
4198,200
5194,15510
608,17101
233,3046
2242,24276
4198,19042
4200,5932
3606,16468
3236,15883
1915,22128
972,8534
1301,1036
2397,21509
1879,22841
1643,12475
4226,22046
4368,531
4753,10518
180,10127
2242,1371
1601,22050
4027,18437
2242,894
6016,15250
5635,10518
1741,11399
4413,21734
1207,3424
2242,9154
1643,14388
4736,6953
2373,18132
810,24970
913,11744
4346,15316
2968,17752
75,14634
4344,19889
5351,10286
1065,11340
1145,21591
1065,18351
1040,9390
36,18758
3364,3845
2862,19671
1882,3249
608,984
3236,1581
5360,18758
2824,24201
1297,22824
5405,19475
3606,13874
4200,17843
674,12839
254,11763
269,5701
890,21734
5635,18758
4999,24173
180,12666
2824,6543
1245,22754
3574,12329
2288,14102
3886,22595
4226,13006
3318,20126
1741,9714
552,24173
4753,9714
5560,24201
2818,7764
5601,18351
1513,3135
3294,6771
254,13006
4406,15447
3513,13006
3294,22364
5560,111
3606,15930
1145,3737
2983,21827
3658,2822
2239,22824
5664,15930
5664,16398
2579,2338
3606,7316
4226,15691
5153,24939
3936,12982
5560,18251
2148,9943
844,21819
36,12796
972,21734
4344,2570
6023,12033
3236,23713
241,7813
5438,1803
3886,976
1643,24939
1211,9051
2174,9472
4420,11156
4446,7573
388,23701
309,15883
1601,396
233,10084
2057,7356
3942,10829
4368,14681
4368,15078
4196,7813
4006,5731
4006,17279
5313,22204
890,24749
2916,9051
317,7813
2148,24347
1009,13033
3893,2034
972,6182
837,6182
4934,21440
4413,6182
4230,10430
3236,8484
1713,3927
1501,15890
3606,18351
844,6312
4346,19267
5595,24512
2804,5497
1562,13829
2818,14923
638,8145
674,18210
1297,18544
1834,19753
206,18129
4230,11566
6023,7750
3942,9482
1718,4334
1275,16910
608,16425
243,12859
4368,2479
2968,10252
1513,20561
1932,16692
180,17241
4871,13845
2022,22612
4819,15510
3886,21087
1535,7006
2288,24936
2983,7405
1741,1796
309,15510
5943,4433
5021,13116
180,6494
180,9168
4819,23829
2968,23990
4999,18267
4344,7216
2763,4272
674,11709
4556,15912
1601,20561
2397,24041
4344,9702
4006,17298
2983,23583
5262,13169
2188,3046
5815,17938
1287,20561
1211,13453
5560,19267
823,1796
36,23024
5153,20472
2794,13453
2916,13453
5172,18238
890,14965
1677,17670
4006,6898
4413,11524
694,9042
1297,4146
3697,17670
3236,8269
1252,18634
2265,1796
4344,20946
4176,9004
1287,23401
3886,12435
5351,13453
5635,1796
4809,2857
5940,12886
5153,22768
5815,14279
5906,2576
5664,10542
2239,15498
4368,18132
4020,22680
5351,5965
848,6049
3236,18457
1065,3787
4934,18538
1040,20134
674,20152
674,20153
5859,18634
703,20881
4437,23863
4437,14557
5438,15808
2373,16114
3942,7801
827,10016
950,13788
638,22762
5351,20553
5906,17184
638,18726
5943,3020
1065,14833
5635,20738
575,10690
4346,7072
388,7352
36,14782
5635,2392
2818,8004
3236,23590
4265,1341
4753,8004
2242,12302
5812,13371
1145,24968
3236,4510
1301,18024
5194,9860
206,125
2137,7356
27,9860
703,5231
6023,12240
3574,20229
1454,881
2110,24448
2022,20126
4371,6029
1178,20126
5940,17784
3236,13011
4755,14802
4934,12694
4344,10860
3893,12341
3009,11270
1513,17573
5812,12829
2245,5361
243,19889
3658,25063
4006,3033
574,11399
2288,4985
1825,23042
4753,18117
27,22658
3009,881
4344,22556
1065,3892
1962,23321
4437,12108
3033,23526
2373,8418
1533,9445
3697,5593
552,20229
638,6616
243,20126
574,369
5271,11074
4819,4476
2260,22556
4168,767
1287,22556
4226,7277
4368,18351
2110,1008
2292,21664
491,2370
309,23793
3236,22930
6023,19426
864,18740
2824,16062
3318,12796
1741,9312
4753,22556
3893,22592
4819,6943
2288,23583
4876,6626
4420,588
1245,471
598,11074
592,23572
5313,15092
3513,15092
4871,7813
54,16425
575,23369
674,11270
674,287
1513,18250
1513,17040
674,4702
5906,12782
2780,588
1297,1049
6023,1926
2697,17105
491,16387
1287,21598
2292,19889
5351,13983
1145,17139
5351,22860
5906,173
3513,20735
4632,6876
4226,22399
5560,11745
3513,4307
2174,12754
388,3964
3236,16034
4200,6354
3955,16800
233,4967
2288,4098
5943,16800
1252,24147
4406,24088
5635,19503
4176,6018
3834,12797
2188,2345
574,373
3103,10692
2794,1878
3574,8004
1252,21008
5177,24388
4226,21008
2245,2875
4168,2481
916,2251
2659,2345
4168,4876
5177,4273
703,2345
823,16800
1733,373
844,10430
2156,11709
4006,6077
4113,2345
1733,16617
4999,3021
2968,7274
2239,19650
764,23838
2292,18758
1703,12341
1284,9016
1065,15011
592,1165
3574,25063
916,16827
703,12225
3583,16641
3834,13451
3893,1774
5141,5176
2373,14968
694,13445
3981,9133
4753,20291
574,20927
1178,10783
823,18794
2757,25063
4022,1911
3688,4899
4406,21998
4934,7405
1513,19524
3606,17347
2156,21713
5486,548
6023,655
2057,6197
2292,2870
5664,12341
823,1925
1741,18616
4006,4383
3236,18955
1513,6415
4230,7405
2442,3896
1703,22592
552,5973
2188,23446
4230,23583
3886,897
2057,3369
4346,12062
2968,7273
3886,4497
4413,20448
4168,20808
1454,12203
1825,11713
1703,18160
4346,373
2215,23285
1287,101
694,2570
5021,7013
5351,9061
1741,11762
2188,13800
4006,12203
6023,14071
844,11701
4420,12714
1287,8207
2780,12714
1825,13396
2916,14204
844,9032
1454,1618
4200,1885
1297,709
4006,23575
4230,11762
1287,21254
1513,17857
3103,948
2373,3974
5141,9996
5262,6561
1287,24448
3893,2566
1297,22668
1703,2566
5262,12062
844,6334
703,9042
1297,234
5664,22338
1703,19077
4610,15356
3103,19461
2156,610
366,20237
4999,13564
4265,6354
764,16824
36,8610
4113,23049
1691,7389
1065,20438
5351,20335
3834,7957
4200,17217
254,19820
4200,6134
3893,18160
3103,24494
3626,5062
27,16940
321,15963
3626,17810
4321,14624
5177,5867
5271,5867
552,19671
3658,8004
366,17154
3626,4002
3236,25063
3574,17410
5906,22823
2780,22703
2522,22703
4753,5231
1758,13840
5906,18424
3626,7246
1145,19483
4344,1997
1513,20947
4346,23324
5486,10329
2818,10783
2188,1618
3236,24392
5635,740
254,4307
5271,19503
4344,24212
5177,19503
1040,22930
5141,1037
1535,13373
3574,14839
3176,10195
4346,24956
5766,4305
764,7013
2188,12436
1366,9301
1252,21614
2013,24968
5271,17066
5906,119
4420,9441
321,308
2780,9441
3626,13108
5177,17066
4230,14882
864,8732
321,9154
3658,23583
1065,19473
703,15399
2013,16425
5271,1410
3574,8658
3236,20244
54,18372
4368,10545
972,6691
5635,3289
5271,18618
1710,4497
5177,13989
837,5004
4437,11290
5664,11640
1687,12511
4610,13815
5766,15852
1535,15717
5906,12341
5271,23583
5635,23846
3236,23722
1040,13302
1245,11871
5141,24711
4022,1937
3893,9568
1366,12748
1703,9568
3236,8887
5141,18000
864,13115
1757,13685
1687,12961
3893,22847
844,17595
1703,22847
6016,1461
3893,19077
864,22952
4437,7575
1366,16213
5177,3544
1710,273
1454,994
3256,10314
3236,17803
4113,23590
837,15721
2818,6312
608,10552
5313,12250
5271,3544
1825,18501
2780,9462
4420,9462
4226,12250
4344,16046
1513,17284
2373,104
2188,15647
5635,18810
3009,5263
3009,16800
3243,5516
2968,20119
2373,1212
4753,2569
4346,24069
5271,4272
2662,904
574,19188
3981,1212
4753,12192
2641,1212
3135,17909
5153,14624
5635,9589
2188,7750
54,2911
844,2466
2968,3026
1687,20446
2242,24200
575,8443
1454,9312
1962,16220
1513,24212
2968,7240
2934,1212
2288,17448
1713,7072
3606,104
3103,118
2763,674
2763,10578
5635,6235
1501,22855
4871,12716
5916,12454
4753,7497
3103,10689
2242,17415
1932,4136
5194,731
225,24968
3243,5728
27,19340
4453,10689
4113,15363
2824,21046
5369,6633
2081,22930
844,23269
5664,21893
890,22591
3893,10603
3103,12588
1252,20522
3237,14222
4346,10545
36,3845
598,5194
810,2392
810,23820
3981,21591
890,1715
5595,8964
3071,18351
3626,11734
6001,22881
5560,11357
638,7342
4346,18351
5873,5122
3981,23275
2397,22815
388,5068
1513,23289
1065,7780
2839,8751
2188,24453
3574,8120
5153,7430
1741,7238
4200,12526
3942,6960
269,19712
5558,12341
2188,2819
1275,8726
3606,23321
810,17410
5351,9407
4344,20605
5486,24406
5766,20438
1065,23321
1741,18059
4346,15337
703,3517
4200,9517
3583,23275
4022,13685
388,9568
3942,20473
1065,22860
4168,14115
5766,12297
2522,23444
225,22106
2373,20523
2239,7978
4346,9671
388,16295
5973,23647
913,2972
269,21771
5351,1113
1513,18758
855,18758
4379,18316
3626,4221
2137,5391
36,19093
1710,9229
5486,16544
5043,9751
1710,3664
2916,9900
1601,14667
514,7294
810,7743
2174,10895
180,22664
3942,3504
318,9671
538,1680
5635,18334
180,11637
318,22537
864,21287
4379,1680
2431,9775
3774,7412
4623,8518
4344,21392
3176,3038
674,17011
3176,10114
3176,10228
4346,19478
1710,22815
2335,16222
3318,22612
703,11711
3476,24427
2245,17664
2245,17666
491,8785
5153,5936
4022,18351
552,30
2188,19389
4368,14002
1825,22824
1983,14065
694,9418
810,9582
1287,9714
4168,23591
3574,15366
5438,7216
3009,17305
3318,18477
574,14388
1562,12436
4413,22754
36,22754
694,3215
2174,223
3886,24173
4446,24556
3071,14788
254,5530
2148,2788
5859,2788
1825,9671
3697,13358
3318,18238
4368,22754
4346,4999
3893,9566
694,2500
575,8753
3574,60
4379,1371
538,1371
4453,9671
5664,376
694,9154
4346,5738
6016,15337
4413,471
1533,8051
552,23713
225,21039
1252,15337
1983,14353
3583,223
2242,22595
269,12748
4753,22557
2239,21572
4437,11914
2983,14636
166,15979
2824,8594
2968,22815
3236,1856
538,96
674,3845
1211,65
5664,19923
3583,7394
1366,21771
2824,3200
4346,14051
2659,7728
810,3875
3476,14065
3236,2933
1691,16641
1710,19738
2968,22560
4742,9482
4379,8610
538,8610
823,4290
4379,3546
388,4672
54,14315
950,17306
3697,18953
2397,15122
2288,14624
5177,11566
4368,2748
1727,22591
4871,17101
2242,3093
3697,11739
3009,976
1713,23557
4006,14636
2397,10385
823,7576
703,12239
1579,7405
3574,5499
3658,24429
4344,24429
4446,6591
